eruption_energy_proxy,tinggi_letusan_m,plume_to_elevation_ratio,month,month_cos,wind_plume_interaction,amplitudo,wind_u,month_sin,wind_v,kec_angin_km_jam,hour_cos,alert_level_num,alert_level,jarak_km,luas_km2,sudut_deg,radius_km
1354869.0810080026,18064.921080106702,6.084513667937589,2.241790709383336,0.37910464530833227,63690.810288469074,75.0,2.511390042224998,0.8984192164427451,-2.511390042224999,3.551641858123333,0.8660254037844384,3.241790709383336,1.241790709383336,175.92506139261525,6096.99037865189,282.43655563294,109.0314383743571
1142035.1439137722,16192.391756417848,5.4538200594199555,5.0,-0.8660254037844386,99412.89630897975,70.08238947401574,-4.3262270885775065,0.49999999999999994,2.1742589296004082,6.118209022572179,0.8929929545926936,3.7182090225721782,1.7182090225721784,52.40809768259688,616.4253783392834,115.88002962738838,26.867149234633306
572119.6747373284,11468.360522938683,3.86270142234378,5.546838585349979,-0.8489461951166597,26586.394365576158,50.18735434139992,1.5607685897167212,0.15105380488334036,1.4097147848333809,2.3583139121866554,-0.8591146565320289,1.3021076097666806,0.1510538048833403,117.86011073971844,3574.4117814936726,241.14268885353334,56.73702557550551
1588994.39700233,21052.03079883466,7.090613270068933,4.210663038595303,-0.5242324734231967,101853.16598522919,75.60533151929765,-1.7905703611467234,0.6973342403511741,1.790570361146724,5.215994557892955,0.9264982783176432,4.0,2.0,77.71146130258711,1139.325186919503,143.4988113917127,43.67511827469509
46010.34394515946,846.5516901984411,0.28513024257273223,6.76724154900779,-0.8081896127480528,5244.7414997955275,56.13793239206232,-1.2490009027033011e-15,-0.33222533613983435,-6.809914259771421,6.809914259771421,0.21101853103039356,2.3836207745038944,2.2327584509922103,33.742036213330906,626.1753012500476,304.1981727438691,18.893959077522318
717012.7033065838,14257.668084701792,4.802178539811988,3.5565093088267257,-0.1855031029422418,43166.44629470198,50.371006205884484,0.34104330525617343,0.8144968970577583,-2.183897075622876,3.0072484485288795,0.5261927661669461,2.6289937941155164,0.8144968970577582,80.88817292627087,1313.0084030190253,254.95145539595217,42.914972105277435
365249.835933072,4944.426715812802,1.6653508642010117,2.7442890337184256,0.12785548314078715,17353.362756695034,71.27855483140787,-1.033199983482986,0.9657412265445351,1.0331999834829857,3.30228438651263,0.8660254037844384,3.0,1.0,65.6371633570007,2015.6353701339622,288.0170246064608,39.2117039858539
1211290.9512307174,16150.546016409564,5.439725839140978,2.0,0.5000000000000002,59422.821625265395,75.0,2.5837803442645226,0.8660254037844386,-1.8198617044054828,3.6540172050519137,0.8795162578024518,3.135043012629783,1.135043012629783,172.0625560869494,6432.815162816749,280.84566198389416,107.22468825337876
897417.4007755686,14537.45788511473,4.896415589462692,5.0,-0.8660254037844386,106004.06787055623,60.48546009774487,-5.211135672836021,0.49999999999999994,5.211135672836022,7.369658743890946,0.7986150595096254,3.3535608374060364,1.3535608374060364,78.46926681390471,599.4090966545925,174.27623905270013,39.750102322034614
982024.5943778846,16582.700339873692,5.5852813539487,5.125992214052632,-0.8829051597884445,87097.41918634881,57.51984428105264,-2.9185681341807954,0.43700389297368397,-3.7560136541540308,5.311805450163158,0.739715965718002,3.1259922140526317,1.125992214052632,89.36676791278461,1140.9260064205794,251.71060937541614,47.1226309202632
72403.8593007063,1198.1838824139468,0.4035647970407368,1.7927355296557903,0.5227608502022254,6731.623152550739,58.530987531730005,-4.311537444595295,0.6981838824139475,4.311537444595295,6.097434728826103,0.04144843599616094,3.0,1.0,25.87385721413836,351.1943449124807,137.0756275296615,14.258927616716385
551599.7376586085,11291.009335851155,3.802967105372568,5.245268738197715,-0.7484229127325714,26987.774419502894,48.981074952790856,1.3759587836503315,0.25157708726742867,0.9231200265689601,2.398738330186057,-0.9407931689785682,1.503154174534857,0.25157708726742856,111.45642348136408,3216.5792242303087,236.43887264981134,53.8816309703017
63975.226406480186,1096.112788196151,0.3691858498471374,1.961127881961494,0.4498448227523461,8249.893249309986,57.72789517373046,-2.938374077802635,0.7402819704903735,6.350378058765939,7.567492453117328,0.08009199195159178,3.0,1.0,35.865965893656295,534.5216662327912,147.34244518389193,19.757330559214626
497867.23738061043,6723.009991174273,2.2644021526353226,2.635851195746008,0.18207440212699594,25856.049077167005,71.82074402126996,3.1300835123104207,0.9512133109876919,-3.1300835123104225,4.426606554469811,0.9512133109876919,3.0,1.0,100.95204406945874,2909.396177963889,275.9952819328352,59.41001639098558
1849574.5128238378,24660.993504317834,8.306161503643596,2.9354297726149206,0.14921383526940507,103189.92885473672,75.0,2.944180653465655,0.6634989171492331,1.3897761249471234,4.163700210207611,0.9659258262890682,4.0,2.0,82.58930611348183,920.979069548387,245.0765089850473,46.119921751043854
461103.91941325786,6213.062927532875,2.0926449739080075,2.6501066868943672,0.17494665655281655,21976.962526981726,71.74946656552817,-0.5803405459529705,0.9531231846581478,0.5803405459529698,3.3399573252422536,0.8660254037844384,3.0,1.0,81.3415543646091,2690.150148594816,287.9834138182773,49.31867003164864
1476039.334724579,19515.180128400396,6.572980844863723,4.487622971994883,-0.6441596425004376,103554.08772020938,75.74381148599744,-2.7501875715634276,0.6280942570012793,2.750187571563428,5.631434457992325,0.9403324854993793,4.0,2.0,65.15619532182342,901.2348328600309,115.52713664988056,35.93471559721476
2082750.0,27770.0,9.353317615358707,3.9919874494325858,-0.33066248314419533,106355.2463039886,75.0,2.7081208453840766,0.6693375168558047,-2.7081208453840784,3.829861228087454,0.8990587255569735,4.0,2.0,141.81178574414798,2129.5468099528625,268.09487677299205,83.2184945351876
47797.25933637051,915.2792052450204,0.3082786140939784,6.423603973774896,-0.8940990065562762,5000.758821380179,53.38883179019916,-1.1102230246251565e-15,-0.18342590121654817,-5.864910927880963,5.864910927880963,0.0005843520884296072,2.2118019868874477,2.5763960262251047,33.19089739922701,620.8971084197535,303.7767835418634,18.62979084615497
2057336.444207807,27431.152589437428,9.239189151039888,3.0,5.551115123125783e-17,96648.14541058074,75.0,1.797672260862381,1.0,-2.501501084889008,3.537656760541046,0.8272670411992891,4.0,2.0,125.2408347204314,2004.5270095597548,267.94253106846963,72.824073105602
1567338.8263973794,20757.3881548333,6.991373578589863,4.263761370547251,-0.5472247256076794,102179.26408107889,75.63188068527363,-1.9745466950520154,0.6840596573631871,1.9745466950520159,5.295642055820878,0.9291505512157887,4.0,2.0,75.30438504210228,1093.6788708649447,138.13612498266127,42.19114019250214
401553.3641667425,9963.094490993393,3.355707137417782,2.4491664496351486,0.23851792393636828,11891.01191727037,43.02958452700668,-1.5579925550721918,0.8622916124087872,0.8334093302546186,2.9279174262769803,-0.3252443259358024,3.0,1.0,47.106117780205246,527.3844862052656,194.3006520858327,25.275184180552188
1020809.415239512,15727.40198759054,5.297205115389201,5.0,-0.8660254037844386,92347.1281578476,64.34514790799139,-4.1330441163564995,0.49999999999999994,-0.10530014260747822,5.845007043237685,0.8222830791812212,3.445007043237685,1.445007043237685,62.56788804398312,767.3395865756331,166.39260894489337,31.959272445523883
580626.4183329924,11252.639397650419,3.7900435829068435,6.0,-1.0,26775.90574423489,51.61675188234244,1.6894290925050726,1.1102230246251565e-16,1.2829330781961141,2.3892135352883437,-0.9467825018500216,1.3832481176575575,0.19162405882877875,123.83152083548262,3500.561652091579,239.4341364115655,59.630602385112184
281713.075625638,6898.968055992439,2.3236672468819264,1.9537539298290119,0.453037837688856,10560.8293015909,45.75435338594043,-2.9592307640307274,0.738438482457253,2.482353799116223,4.661861245598458,-0.38498635823330757,3.0,1.0,40.49304774327942,504.6194946261928,140.8341140888635,22.0677257978892
1399230.8775044922,18656.4117000599,6.2837358370023235,2.2880009140671795,0.3559995429664104,65563.52504348652,75.0,2.504854932406605,0.9046102099563016,-2.5048549324066065,3.5423998171865643,0.8660254037844384,3.2880009140671795,1.2880009140671795,173.28416981668838,5858.268346838688,281.42079890208714,107.1103417711698
1544653.3182237213,20493.759184505834,6.902579718594083,3.37140943842081,-0.12446004395752573,100266.34726390472,75.4571364794736,-0.5333136427145213,0.6987018393005162,3.6042134556986616,5.097127550736648,0.9659258262890682,4.0,2.0,51.09662912030339,527.2847750306499,157.60501468926256,26.85580601590337
563674.682951334,11898.678575728201,4.007638455954261,4.9705197646497306,-0.6568399215499103,23595.683898689003,47.88207905859892,1.207585502973152,0.3431600784500899,0.864425424523062,2.0509438744798567,-0.7232750077845023,1.6863201569001796,0.3431600784500898,103.51320076134205,2890.634021773115,243.99521107281132,50.4245949895834
1010105.6175043839,15188.167344603793,5.115583477468437,5.0,-0.8660254037844386,106216.46479830828,65.21502612673865,-5.002116409637832,0.49999999999999994,5.002116409637833,7.074060867078835,0.8496192996501875,3.55062608861411,1.55062608861411,67.33003396535217,557.1443289376067,140.59157969337394,34.22164608516282
1980312.50040487,26404.16667206493,8.893286181227664,4.719531255060874,-0.5731770850202911,124099.58335870519,75.0,0.48639372262593505,0.42682291497970903,-3.323401871576774,4.7,0.7670580069480387,4.0,2.0,118.93416935675009,1384.8653286591207,278.55617024076747,68.51514623589502
1807084.474855418,24094.45966473891,8.115345121165008,4.851393645230909,-0.569272616961591,108515.43521327723,75.0,3.1000503524246965,0.24868057054456852,-3.1000503524246983,4.384133252438501,0.9372392612558345,3.7128484113077276,1.7128484113077274,168.87673806324784,3554.566217090016,277.09373671246493,101.75376071221493
1983803.6499704842,26450.71533293979,8.908964409882044,2.674892886382403,0.16255355680879874,94557.79605885557,75.0,2.542094322824854,0.9564439057262759,-0.7030107656169482,3.5950642681705585,0.8985037417940969,4.0,2.0,108.6082846214484,1660.9545287009826,256.2913079760849,62.47701471368293
1931662.029172436,25755.49372229915,8.674804217682434,4.111400364655452,-0.37046678821848406,121050.82049480602,75.0,-0.860981836932083,0.6295332117815161,-3.323401871576774,4.7,0.6726100444133545,4.0,2.0,99.20704871982717,1079.7751672163,281.28966185452776,56.04455405506336
355971.49311358307,8831.06696966086,2.9744247119100233,3.8186442981446076,-0.27288143271486925,16687.276700262668,42.72881432714869,-4.440892098500626e-16,0.7271185672851308,-2.5913561548731208,2.5913561548731203,-0.7003300626737381,2.727118567285131,1.5457628654297384,51.6596162165805,569.4367444989317,249.34922904109231,27.25999750468219
1735997.542107429,23052.13488939048,7.764275813199891,5.574890510847943,-0.9430461278434497,120393.65716547851,75.42510948915205,-0.013233736463693774,0.21255474457602827,0.013233736463693635,5.422686131558496,0.9659258262890682,4.0,2.0,110.07775328716171,1361.327290053582,183.94370389961514,63.67280582740217
164005.19892107777,3889.364015406638,1.3099912480318752,1.4671566718523268,0.663740631098686,9254.315663923495,48.430638304812206,-4.335535647319105,0.6167891679630816,4.101957311392943,6.3649516485168585,-0.4436653538979635,3.0,1.0,33.997649225625665,482.2595783193261,88.31894795415965,18.917340226913144
1058364.6704837729,14970.0,5.042101717750084,2.1720382886205134,0.41398085568974347,52604.293409675454,70.69904278448716,2.107646426445314,0.8890741640359882,-2.640965121168907,3.5139808556897436,0.8660254037844384,3.0,1.0,169.12539107250154,6198.489324193599,282.7375011655349,105.24346050677343
1699787.7236664072,22559.469198936084,7.598339238442601,3.9390035684022195,-0.4066004722402805,100184.7965149854,75.46950178420111,-0.8493183187660596,0.765249107899445,0.8493183187660593,4.80850535260333,0.9129288303928069,4.0,2.0,90.02644442163162,1372.858964343419,170.93516381824367,51.267385013912275
91477.43285776733,1349.749253975193,0.45461409699400246,3.0,5.551115123125783e-17,6663.109250707617,67.49582089958655,-1.1294796049438434,1.0,4.685413927530948,5.153259698322494,0.7864332651092121,3.0,1.0,33.830312678425116,399.609183224636,276.85310960384265,17.86271433995051
2082750.0,27770.0,9.353317615358707,4.028831099813433,-0.34294369993781115,106798.61051145493,75.0,2.719410216562861,0.657056300062189,-2.7194102165628626,3.8458268099191546,0.9002856243035267,4.0,2.0,142.15415488880078,2127.6699700610907,268.18121855602567,83.4305000061279
134748.53700387222,4323.547413001696,1.4562301828904336,1.0,0.8660254037844388,28250.15983441947,41.68920943982472,-5.170231234552251,0.49999999999999994,1.5634959473489396,7.311811132508783,0.052990279761555514,3.0,1.0,28.737036349269317,430.3843301232275,121.22449156871456,15.98896707062331
31873.217765146634,1000.0,0.3368137420006736,7.208452148990222,-0.6978869627524449,4458.309570201956,31.873217765146677,-8.326672684688674e-16,-0.5232751301417145,-4.458309570201955,4.458309570201956,0.4812037407964383,2.6042260744951107,1.7915478510097782,34.44966629912575,465.898310016755,304.5955887486819,19.306941685508217
1191586.0420009769,16382.455869859197,5.517836264688176,5.0,-0.8660254037844386,102301.02213336923,72.4274813554895,-4.405190439620155,0.49999999999999994,3.1060264719036574,6.229880064547119,0.9218955470422512,3.8298800645471194,1.8298800645471192,48.25529330443433,554.7393432540733,95.23306221167522,24.785748850162747
797332.8392338754,14970.0,5.042101717750084,2.8695181316396114,0.06524093418019422,47383.65678467751,53.26204670900971,0.33215261018227504,0.982518744372965,-3.027658818265072,3.1652409341801944,0.8660254037844384,3.0,1.0,85.53605093519808,1545.9052178363022,262.41004462634174,49.133390436115164
451273.45165128773,6082.955926055363,2.0488231478798795,2.6597657070485994,0.1701171464757003,21502.78190957015,71.70117146475701,-0.626784264777562,0.9544172479831492,0.6267842647775621,3.3360937171805602,0.8660254037844384,3.0,1.0,79.73096560389574,2620.9742142591394,287.9868608260384,48.28213407744435
98268.41950142162,1437.6705509390886,0.4842271980259647,2.7506822037563583,0.1079577725812732,5198.908473989824,67.6314809356854,-2.6858480303434287,0.9376705509390897,2.6858480303434282,3.7983627109847404,0.6957381821422548,3.0,1.0,23.592508790379874,218.75464527441613,256.91782505022366,12.284522598277185
645701.3432149468,11090.57000835535,3.7354563854346075,1.3264878486728033,0.746522557143263,69700.67721595196,54.79463546018411,4.831560457463574,0.6195028466411756,-4.831560457463576,6.832858326370543,0.8660254037844386,3.0,1.0,115.29318649861219,2880.6817610888475,258.2119575031378,65.40493326041079
2082750.0,27770.0,9.353317615358707,3.9533797484283815,-0.31779324947612714,105890.65409933767,75.0,2.696290946270102,0.6822067505238729,-2.6962909462701035,3.8131312243189655,0.8977730836762228,4.0,2.0,141.45302418189266,2131.513511748838,268.00440100012287,82.99633837669865
586767.0778738696,11656.132427030447,3.925945580003519,6.0,-1.0,19662.449727836665,50.35583616552985,1.199047962880489,1.1102230246251565e-16,-0.5448511322227862,1.6957098910414192,-0.8837994954238686,2.6441638344701466,0.8220819172350735,106.36248607477668,1488.657134108758,241.1923379950785,52.8204447277603
73570.16226525663,1261.8906918361845,0.42502212591316413,5.214327924491448,-0.7381093081638157,6035.642528364544,55.23781383672369,0.9074049522223105,0.2618906918361844,-4.3765187005922455,4.752378138367237,0.07085394551594332,2.261890691836184,2.4762186163276314,37.11822482534917,550.0016391426941,294.3544316034064,20.119370426823604
124718.14793037309,1781.6878275767576,0.600096944283179,3.0,5.551115123125783e-17,7616.878275767587,70.0,0.9640289437302197,1.0,-0.9640289437302204,4.157738613760979,0.9415034297013083,3.0,1.0,38.267920034800056,288.08352848474806,277.49108589442767,19.356347121938104
1719146.9982701843,22874.231692609264,7.7043555717781285,3.429417145452199,-0.1859430783911009,113594.24520689575,75.2147085727261,-3.5814990807577405,0.8926457136369503,-1.6381789175128119,5.065004573634369,0.6000382691587546,4.0,2.0,58.59710380413315,509.01150554130504,238.51138273388628,30.754760283145693
743997.7555168318,13724.190200681278,4.622495857420437,5.324429635239251,-0.9094907331659792,64000.10193108289,54.02671109428225,-1.9831254576429393,0.3377851823803747,-1.9831254576429385,4.491597021330098,0.1643254225998609,2.3511407295214988,0.6755703647607494,95.34613381772783,2018.5359357434213,245.50050423826144,47.21162332415726
492288.5911936178,9606.88006740953,3.235729224455887,3.0,5.551115123125783e-17,29841.051148085244,57.963058548760905,-0.9009172318102959,1.0,-0.9648086931317642,3.1398152927438048,0.8660254037844384,3.0,1.0,51.22521635876661,479.93207211078584,270.35317843836367,27.939806200662918
310844.35994741466,7676.0783189963295,2.5854086625113943,4.1403681562684325,-0.38012271875614395,14919.29685858621,43.80122718756144,-5.551115123125783e-16,0.6198772812438561,-2.9023558843928177,2.902355884392817,-0.6352124718762497,2.619877281243856,1.760245437512288,48.83549906011901,576.0669075814245,257.30002941811415,25.939117066275102
93318.56011311489,1370.2062234790537,0.4615042854425915,3.0,5.551115123125783e-17,6409.442828859734,67.83677039131756,-1.2837757314367124,1.0,4.355561775765775,4.887319094772302,0.7972699098294809,3.0,1.0,32.35557280657252,370.2923943375316,278.3855258057358,17.03326755326093
1932038.1153303445,25760.508204404592,8.676493164164565,2.5048073446043846,0.24759632769780776,94630.93284182012,75.0,2.614255506808669,0.9336567639444608,0.18697717018343152,3.697115593237369,0.9154953592796498,4.0,2.0,96.05986107956242,1389.365211522421,251.3322633046075,54.61202919225758
43531.419467214844,1000.0,0.3368137420006736,6.431238702185675,-0.8921903244535814,4613.752259562862,43.531419467214874,-8.604228440844963e-16,-0.1867318355939131,-4.613752259562865,4.613752259562865,0.005259649321214421,2.2156193510928377,2.5687612978143246,33.203142262610974,561.4008450486734,303.73489348429325,18.661997803959363
89606.87724096142,1328.9653026773503,0.44761377658381596,3.0,5.551115123125783e-17,6920.830246800877,67.14942171128915,-0.9727172273165775,1.0,5.020538397285981,5.423451065194461,0.7754234087345622,3.0,1.0,35.32862461890035,429.3945682164717,275.2961994416526,18.70541890650205
1881126.9372716548,25081.692496955402,8.447858705609766,3.0,5.551115123125783e-17,112111.26385050698,75.0,-2.4075418718006922,1.0,-3.176411995069501,4.492124923111869,0.558528891503615,4.0,2.0,74.25802448954111,787.3032629029564,283.00485606568753,40.33052266077908
1774834.9452613064,23580.5511274179,7.942253663663827,5.6225041563721305,-0.9494251467769035,121527.72849730268,75.37749584362787,0.3604803045978374,0.1887479218139349,-0.36048030459783775,5.341742934167379,0.9659258262890682,4.0,2.0,115.72198506890071,1435.913619903521,193.89596334700153,67.15612717307016
1327533.0062126985,17504.431401639256,5.895733041980215,4.645270709528726,-0.7045023297010422,105299.28822196736,75.88175690317624,-3.655934245431105,0.5432799772596384,4.3248182101717205,6.116216567622981,0.9659258262890682,4.0,2.0,43.92575758092335,475.2552369498238,84.21591896125005,22.756471074861427
425726.4903678335,7787.223211273853,2.6228437895836487,5.514157250445679,-0.9349094138042018,41691.09526556683,52.4292137477716,-1.855130595120958,0.2429213747771601,-4.271669672215652,5.040089924688024,0.21046901420728878,2.4858427495543203,2.0283145008913595,55.15431926642505,808.1285353863855,276.7366650490477,28.96813781090027
131399.8191699806,3055.6960792324517,1.0292004308630691,1.3323679998759017,0.7221058381356618,8892.408079666799,49.17197600068254,-4.716775583245741,0.5830919999689754,4.55059158330779,6.8367120004343445,-0.45991958420628204,3.0,1.0,32.19840739719322,476.06582491216875,73.7721140255205,18.044675450520387
1445700.6326788333,19276.008435717777,6.492424532070656,2.0,0.5000000000000002,74065.51652862702,75.0,2.684903001369833,0.8660254037844386,0.10146878059540843,3.797026238193447,0.9152329148844962,3.492565595483617,1.4925655954836168,125.25331681617115,4014.9674403306335,262.5628862264374,75.82907590210331
100607.03732917656,1557.3824419008597,0.524547807982775,2.1147648838017203,0.38331804947488973,9003.28839542155,61.59026639611635,-0.5725913829592245,0.7786912209504301,0.5725913829592242,6.272114430107333,0.3360736628512905,3.0,1.0,40.21367204265053,409.3663767712176,166.85828332934523,21.1001909161718
1127929.419857231,16138.285937134078,5.435596475962977,5.0,-0.8660254037844386,98590.72945646958,69.41480886005618,-4.303748480048008,0.49999999999999994,1.909011348952318,6.0864194695264855,0.8847652128291712,3.686419469526485,1.6864194695264851,53.59028236300499,633.9856289632529,121.75763096688159,27.45966441816944
1958780.8987254647,26117.07864967286,8.796590990122217,4.45038623406831,-0.48346207802276975,122750.26965346246,75.0,-0.10992432170223602,0.5165379219772304,-3.323401871576774,4.7,0.7252574681821891,4.0,2.0,110.20339053640795,1249.8393018585245,279.7659519988986,62.99594330235871
2082750.0,27770.0,9.353317615358707,3.351868991712793,-0.11728966390426429,98652.27415660786,75.0,2.511980267756996,0.8827103360957358,-2.5119802677569973,3.5524765630755435,0.8777426907639004,4.0,2.0,135.86349325465216,2162.1548670940365,266.5947819555428,79.53512945915233
