id,timestamp,volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km
51,2019-09-22 05:08:00 UTC,Merapi,Yellow,-7.542408153249364,110.44120097117205,2968,-4360.580753643486,1.2728416345824853,182.4209162537752,21.36306078755588,124.25773315930212,39.16516770780032,168.281480189727,276.19142855193434,27.05446737258109
1644,2019-03-17 23:37:00 UTC,Bromo,Orange,-7.941645643291946,112.95272680999827,2329,11122.501621057363,9.236647810749549,134.09832530103296,8.917153937288353,124.00073227011431,55.76884081086788,146.18467563134766,230.46554159858186,0.27497566820120767
1641,2021-01-22 00:13:00 UTC,Raung,Yellow,-8.123835117078535,114.04172806938291,3332,1225.3059051419723,8.533444021536543,294.42716138669255,6.895685154292244,127.18655339278335,40.99499667175069,136.8385311175856,318.12466731060925,14.256137049353683
1726,2025-06-17 10:56:00 UTC,Raung,Orange,-8.125850526849812,114.04196569761211,3332,4038.3285927774186,3.7850025157518625,-100.82039831554192,12.504922896589076,126.96531100734123,23.13010180184687,368.2609719531878,331.1511558150146,17.93337740735827
1696,2021-02-09 23:43:00 UTC,Raung,Orange,-8.123166687848645,114.04098488694954,3332,1444.304811949107,9.457602166726687,316.4315288614471,13.938495228663367,125.30075706479664,33.43125878148652,588.6316332833482,346.4364906526771,72.04079020291051
1651,2016-04-03 04:21:00 UTC,Bromo,Orange,-7.939247826746743,112.94773550757724,2329,8789.701282330823,0.9898515979301119,203.9779112476004,7.390162476083324,123.99970638391025,198.69249769151344,867.5507079540699,212.26941254379702,0.0
31,2018-05-24 03:57:00 UTC,Merapi,Orange,-7.541804069077802,110.44188227596653,2968,-4082.3824118974608,6.887033239622427,69.45852390990726,33.22934481034355,45.167910919607905,85.07062295869618,1134.5950862611548,271.6506662458382,8.065639194517363
18,2018-06-01 01:31:00 UTC,Merapi,Orange,-7.543031865043597,110.44318539122109,2968,-8.627812405131408,-3.66347640074728,155.01276276403644,13.018499363513854,39.69577526696706,59.22791446170315,0.0,276.61248918667985,14.225666349797429
1303,2025-02-12 09:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300.0,8.8,45.0,22.0,163.0,29.604884777395323,429.44055495053095,76.52507124363558,16.620287995150296
1663,2025-06-08 16:29:00 UTC,Raung,Orange,-8.122961592091595,114.04121588099996,3332,-320.6450752799399,9.782701138894362,11.306437959119108,5.368778434877722,118.34688900668735,237.06043459730796,331.1487253556529,334.62880048038494,18.807824331650757
11,2020-03-28 12:35:00 UTC,Merapi,Orange,-7.54467489276574,110.4416222922951,2968,12014.088611802892,0.4818024577455322,92.86013453494597,34.00284596009492,243.24586059026154,79.1134204514525,25.911140656577004,296.48107008598294,0.0
1677,2025-06-22 22:23:00 UTC,Raung,Orange,-8.126657635956926,114.04016638974998,3332,2571.9457022235083,13.52471955160688,-19.022129377998112,5.175361367846358,112.84700370955758,17.52005480600001,450.32017829164624,13.279862456677336,137.56828527655387
883,2025-05-13 14:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700.0,2.6000000000000005,225.0,22.0,124.0,23.3189554732816,337.438395304602,312.7501576973872,12.632340870493149
1664,2021-01-22 00:13:00 UTC,Raung,Orange,-8.12267414922964,114.04173501129229,3332,3004.982471673882,-0.30506471872170327,300.3682439519025,13.90012018838921,134.50154726751384,45.76740322080767,0.0,308.0553441002612,69.04285825266675
1379,2025-01-24 01:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700.0,7.9,225.0,21.0,136.0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911
17,2023-03-12 00:08:00 UTC,Merapi,Yellow,-7.543027521192504,110.441605510247,2968,4103.437366972455,-2.120587298639129,218.86599819336945,48.57353682669077,54.223085011442876,156.71783726040613,419.4297002194561,261.8045003298431,0.0
34,2022-03-09 17:00:00 UTC,Merapi,Orange,-7.5421735531059895,110.44024904556142,2968,7522.518831678453,9.340433041395938,255.88927765789475,48.6897166210886,271.8892144296913,173.03601676142648,1111.1301736592006,282.3158759145925,5.429522208770102
928,2025-07-23 02:14:00 UTC,Semeru,Orange,-8.105923491041295,112.9192602953551,3676,534.0030393506773,2.720904813273668,211.23921656728731,21.86040115336461,106.64971011788921,11.67579044462277,375.4696386205926,18.55376718357644,5.191201180600036
30,2020-03-27 04:15:00 UTC,Merapi,Green,-7.543781301660614,110.44457564290994,2968,6980.930645234212,0.5274029422380089,135.38228611173616,36.24750984534944,54.08754740528896,104.69606742154565,0.0,280.1589259959486,39.27758082390555
1378,2025-12-02 18:07:00 UTC,Semeru,Orange,-8.10646023411227,112.91807749949157,3676,697.4577040762072,-0.24500059827279697,140.31351975434356,22.19385621177442,95.67996972658652,19.096767084626116,270.1532056366995,198.5357791834444,3.6735800647406243
1614,2019-03-15 00:54:00 UTC,Bromo,Orange,-7.9428038750459855,112.95156278582733,2329,8788.926112926201,9.859547417645881,201.627356407678,8.239096223587318,124.00006962932211,37.77310831201492,819.0283926625276,204.45912321360703,9.983734539621274
1643,2019-03-12 00:13:00 UTC,Bromo,Yellow,-7.943415850369064,112.95229381733019,2329,9649.961481223147,6.1755537393276665,24.140756325926432,8.960461791524606,124.00138014857455,173.53628426163664,380.62792067058604,231.90503338386736,26.92302355739874
1463,2025-01-07 15:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400.0,0.8999999999999995,225.0,18.0,62.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688
250,2025-03-11 18:51:00 UTC,Semeru,Orange,-8.108074019431115,112.9178243692909,3676,714.8498878133994,-0.15070248297861522,279.42015897938325,21.959778386903544,91.68841829822338,9.899399367821335,216.3091391730765,7.197453684695347,11.457539272230171
1714,2024-12-15 13:03:00 UTC,Raung,Orange,-8.122404006867319,114.04248461407673,3332,852.4753503702952,5.983270732951936,139.0002147804288,2.468466140701108,118.24559818040552,17.120093672996298,148.6794935743954,341.3585301513331,12.134408708277348
1694,2021-02-09 23:43:00 UTC,Raung,Orange,-8.12273687328434,114.0403227634003,3332,21069.80080137126,9.808306289966959,-95.41183934652355,12.945255305230898,122.68728473492929,43.695564942106714,492.13436884222006,353.9607144264244,133.81986841367575
1608,2019-03-17 23:37:00 UTC,Bromo,Orange,-7.94365391057047,112.9504268748699,2329,10356.285048630682,6.114780875233578,273.5633212235335,7.664199983437717,124.00273400018995,4.1088748301867355,996.0361887851503,204.9503067021903,1.2788166898475026
1693,2021-02-01 06:53:00 UTC,Raung,Orange,-8.12455981900057,114.04222496487424,3332,22633.963632999144,12.293172890950235,-9.172987757686059,4.222615548723357,122.41736216532536,19.806168603329457,651.6597860447896,2.438406209537675,127.45485586841892
1710,2025-06-05 05:28:00 UTC,Raung,Orange,-8.124138751267685,114.04081267615364,3332,9779.264948616756,4.713481018964592,255.92470992070508,4.894132128607019,138.2173197405171,35.318235671756895,1651.2176219300536,349.4084621305747,16.21383763776147
1606,2019-03-17 23:37:00 UTC,Bromo,Orange,-7.944120341585132,112.94884427626073,2329,9164.740275689954,8.76778882292017,145.4001723252631,7.305075050244298,124.00128874945577,32.7439852335129,1349.7990909439873,203.66813650736583,2.141491231798753
1502,2026-02-05 16:49:00 UTC,Semeru,Orange,-8.107423746889422,112.91979681259973,3676,708.7895628928687,2.221377857100891,-13.69437896231647,22.248152815736407,126.69122418769687,0.0,199.68906231726336,14.66417340514397,8.96337294180299
27,2022-03-09 17:00:00 UTC,Merapi,Red,-7.541209140941387,110.44488427169934,2968,14027.866858997082,2.2704060158511403,158.70648716897023,69.05700363291015,50.934234563503935,159.33864738272206,3.6936039000793244,259.44004425559956,18.16859960944315
1623,2019-03-11 00:53:00 UTC,Bromo,Yellow,-7.94291280942227,112.94950349142769,2329,10269.335559422067,3.5365334485574964,103.07687865277684,7.933759280712565,124.00128800640454,46.93371988169453,821.261640675595,225.36567320381835,0.0
29,2018-06-01 01:31:00 UTC,Merapi,Green,-7.544230939322197,110.44198909665684,2968,-1062.7590311568529,6.438414842641064,135.1108733652055,4.417895010189362,-28.37150214218923,96.63055137671967,0.0,285.962281860733,57.285816440476694
1692,2025-06-18 13:55:00 UTC,Raung,Orange,-8.126015089418987,114.03891113576766,3332,684.7427947465624,10.483610273379051,142.15585668744797,12.647742134404115,127.51645358305454,38.97474322783756,216.88909360984462,4.929500235233377,22.977401182659058
1607,2020-12-28 02:17:00 UTC,Bromo,Orange,-7.941663132115975,112.94841443944979,2329,9779.446074637422,6.990701095321071,-37.08840926488179,6.8759641297449186,124.00107617446622,28.37738863218083,2162.9426435058504,230.33323065247257,22.639101643011664
1605,2019-03-26 09:50:00 UTC,Bromo,Orange,-7.941310479391035,112.95151436097574,2329,10404.951979563337,4.56381268183214,313.45660396154835,8.033528604237512,124.00208920981595,171.29717113055895,285.37986198147615,229.82303044604137,13.471816684754524
30,2018-06-01 01:31:00 UTC,Merapi,Orange,-7.542985054207802,110.44409219461497,2968,-4433.903044217372,3.3493873584143437,183.4550167616121,-1.0280158935068613,-10.446534220686544,66.93784591120611,0.0,321.1582243185426,34.98925760369016
1265,2025-12-02 00:11:00 UTC,Semeru,Orange,-8.107817420473415,112.91923419183708,3676,618.3709705053575,6.911272152504736,210.29509026219614,21.556514503952457,102.24007988874698,18.59781806558068,1317.9121460279623,324.94111526746053,4.143371883165288
21,2018-05-21 03:17:00 UTC,Merapi,Orange,-7.544561039016639,110.4435911072407,2968,12604.20699437827,-2.9938514934869884,321.64925650344884,0.4496188426048917,185.14220461127155,88.77921729352494,663.8617612649149,263.69311561932136,25.434997137561098
1694,2021-01-24 11:19:00 UTC,Raung,Yellow,-8.122776151647303,114.0403720910775,3332,-150.40371712652518,12.392573161980367,-44.4411114020572,10.626509283032815,126.09425127317493,37.70775059735229,0.0,341.07608507367513,27.417788724227268
24,2018-06-01 01:31:00 UTC,Merapi,Yellow,-7.544444936427062,110.44313303689526,2968,13241.305715963585,4.33655016452767,225.32159120872217,4.4147590743585425,78.05635962876194,44.11163875757439,0.0,328.13907665290316,7.222209416472424
37,2020-04-02 08:21:00 UTC,Merapi,Red,-7.542568928819873,110.44274264619007,2968,3570.941076226298,5.752844307830944,255.95593392526828,63.70889809378669,107.56354661006998,131.2583425182759,180.369282344763,302.7796954520838,9.284401401556941
128,2026-01-18 17:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400.0,4.3,0.0,22.0,92.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
1629,2019-03-12 00:13:00 UTC,Bromo,Yellow,-7.942163880648504,112.94881286710901,2329,9609.8610288368,10.177151831056939,134.55982852544128,9.530786338116831,124.00165291938818,59.32007124220431,1820.3497565748721,207.02935091137715,13.36436700187426
1691,2025-06-12 20:07:00 UTC,Raung,Orange,-8.124434666523303,114.04229824896882,3332,4455.466260098183,6.281732489235539,148.13304749638021,11.960745836465899,124.45130538095262,41.302938928565666,0.0,309.9545391400414,47.36670614632468
782,2025-06-17 22:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600.0,8.3,225.0,22.0,88.0,35.252553388016295,613.5620863199888,310.64489192789324,18.396688677556188
1676,2025-05-08 22:09:00 UTC,Raung,Orange,-8.123026216457761,114.04236288725852,3332,4783.163738945252,3.545842305390695,-106.17032257585839,5.271899967855644,84.2165860605228,14.987446130658437,201.1162348156783,351.99359050010264,13.426417717658659
1630,2016-10-19 01:12:00 UTC,Bromo,Orange,-7.941493953487188,112.95009012723624,2329,9073.242788016607,-0.601986520209163,-78.58877241899825,9.061945047800021,124.00010241695675,42.1525890500825,2311.430861160488,143.20602948869666,0.0
48,2018-06-01 13:32:00 UTC,Merapi,Orange,-7.54327441343838,110.44412485988855,2968,2746.5622955362314,6.193232407287795,295.61357732664385,22.916395215884457,55.68996170771777,91.24448739235604,0.0,277.6509347635837,2.5523624656863824
32,2024-06-11 07:34:00 UTC,Merapi,Orange,-7.542777900309065,110.44451517689579,2968,-9180.392289649428,-1.2744428514438253,191.040017569131,8.09131864317137,80.42664243245507,90.6677076166963,2986.339500259234,337.7817457711819,1.5074686450244101
1615,2019-03-27 00:56:00 UTC,Bromo,Orange,-7.941435911239563,112.94911296885063,2329,9417.927758122234,4.116537956647482,106.83888627622748,9.048364236444588,124.001080440679,170.5020208229625,953.3288525897196,213.7205879496873,18.002787673495497
967,2025-11-02 17:57:00 UTC,Semeru,Orange,-8.107262661499885,112.91847193339086,3676,498.5544767546343,-0.28824485061183136,212.0327145449029,22.652967564412716,75.40725698783861,20.913083642522636,208.23933111430568,4.054077763842145,3.560531383177094
1712,2025-05-08 22:09:00 UTC,Raung,Orange,-8.126148021734185,114.0407512953515,3332,6406.192626562157,13.543760866708308,-59.604441399366834,6.781171993887497,135.7051974147314,29.836315845150907,254.14800462258034,345.9962562149429,8.672739080993997
1657,2025-06-18 15:25:00 UTC,Raung,Orange,-8.125566358813598,114.04127323133791,3332,4185.234511605809,9.263452732596928,216.7446964631249,4.390571606462327,114.43259421517605,19.885349153927923,863.338872822496,352.1371057513196,20.50323669294511
227,2025-12-22 22:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600.0,4.9,0.0,22.0,105.0,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
1677,2025-07-03 19:32:00 UTC,Raung,Orange,-8.122342110099833,114.0412180520696,3332,14824.788550881967,6.1619805737318325,253.40619273701037,7.874483699509902,137.68234085754204,24.72759030707846,376.19166661530335,307.11870312399446,23.32765913653475
1633,2019-03-26 09:50:00 UTC,Bromo,Orange,-7.943879739628065,112.9533504491441,2329,13257.12516078037,10.338037433299128,421.93365381584977,8.819856701536732,124.00277207494496,86.56548222695682,868.12993925833,221.699243602897,5.503508772994664
42,2018-06-01 01:31:00 UTC,Merapi,Green,-7.544381452774073,110.44361436257213,2968,7702.256627426462,1.271904273799735,-49.43037972728055,62.23685636343925,-31.36378241310763,58.69028201755337,3364.022544249947,290.9265920478816,26.028331640998033
281,2025-01-27 21:53:00 UTC,Semeru,Orange,-8.10880111996343,112.91970732348514,3676,432.7487294402494,0.7059297016003825,28.465771403122307,22.244865317339013,93.83749849938266,13.846470003531213,854.7925080072328,323.8799486574454,2.8657046312477505
526,2025-07-01 15:34:00 UTC,Semeru,Orange,-8.107119712097179,112.91863795023326,3676,911.3073788679269,2.3076919258398982,193.9441916294806,22.16037298526734,90.10283868435212,5.467117719772,386.3860479785146,319.4950332623856,14.265942078132712
1628,2016-05-24 05:31:00 UTC,Bromo,Orange,-7.942457181910015,112.95083237154853,2329,11335.692357369617,7.545415240732002,388.1533167699598,8.992339376188973,123.99940635109603,79.20230612782674,317.43098806652245,214.60395057678215,12.82535559564456
1679,2025-06-18 17:48:00 UTC,Raung,Yellow,-8.124465388186076,114.04005303162018,3332,8176.626761835081,6.655213569160594,204.45264557297062,5.896515271982521,134.156633800933,21.419903901166098,0.0,301.586844473511,20.277718623625326
1725,2021-02-02 16:55:00 UTC,Raung,Orange,-8.123079632177213,114.04240197381236,3332,19248.06851622254,5.750572916294143,-55.09025461538428,3.729682250675085,128.08528243054255,20.691933802383232,291.6648428074248,336.82021537189723,25.841974299951296
33,2020-03-27 14:49:00 UTC,Merapi,Orange,-7.540431179647603,110.44517263752826,2968,-4507.392571005639,-5.14220894784957,201.07592167433194,41.20722770269087,-53.360758295464706,1.0526604278067424,0.0,288.53563598556184,7.240478535069748
1684,2025-07-06 18:36:00 UTC,Raung,Orange,-8.124902010406617,114.04270997495588,3332,4249.687089981082,8.227998386120738,13.072390657880618,4.707204453152441,122.82398808265191,31.638574873001474,594.8218017411152,16.19555049935235,26.563961296123857
1091,2025-03-30 15:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600.0,3.4,0.0,22.0,116.0,15.494548664356016,184.0459521217084,298.37472015520365,7.745146151590494
1659,2025-06-11 17:55:00 UTC,Raung,Orange,-8.12351763283446,114.04034578873687,3332,-783.7180681571399,13.52992750942479,133.0579173559171,4.988550726282131,120.52898252911692,40.63889567017222,153.5612955228591,323.7928514034872,21.91624001387901
1276,2026-01-06 01:07:00 UTC,Semeru,Orange,-8.106657170770951,112.91924251329145,3676,538.6158097004381,2.7517667467446802,8.4865173928734,22.84899384698045,93.11638372439336,19.6441034367483,1366.181337150972,189.3786003457369,5.833048560669306
8,2023-03-12 00:08:00 UTC,Merapi,Green,-7.5435460665596334,110.44391232948998,2968,13994.596742648562,0.16339962712664757,160.98680219403423,36.77740350530702,22.8257332150408,61.33516947856563,750.1907699330665,297.6458615015389,55.82263298542418
1637,2019-03-19 07:04:00 UTC,Bromo,Orange,-7.942577343935076,112.94942878835221,2329,9859.026165401163,5.495211106111014,29.017837196947852,9.004811761984051,124.0000819719742,58.128485442219215,674.1402784413447,196.30346268163441,13.875796642840008
1616,2019-03-26 09:50:00 UTC,Bromo,Orange,-7.943739035792499,112.95086358091486,2329,12904.095220064119,8.168917535843345,50.201503718557355,7.341719731987391,124.00176929694051,47.345827046910415,790.5193191250107,225.9066538324006,11.47855472203904
1638,2025-06-13 10:49:00 UTC,Raung,Orange,-8.122253316724912,114.04071568255618,3332,3832.5840041138194,3.043655526238129,-3.0224189799170915,5.432504987810485,124.99499214566585,35.9167207447261,179.30993967248338,329.328221619387,87.36033874683525
1212,2025-03-02 23:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500.0,1.9,0.0,22.0,126.0,12.431279497762713,214.69366121977168,239.2672177810696,7.22763782513646
1690,2025-06-30 17:04:00 UTC,Raung,Orange,-8.122936288123908,114.03886578262502,3332,2606.3861805245992,8.85919575264481,110.99100404879904,12.06903081200585,285.7004593354353,259.59231138458586,969.249739166813,24.112960854479525,100.03065892239182
1641,2019-03-25 02:02:00 UTC,Bromo,Orange,-7.943840570014523,112.94843209550372,2329,10000.428658593772,7.773421370166969,-81.95205181664124,8.552565684894837,124.00205787976884,33.68969404117769,1144.964873505183,202.3350394527935,4.7238894848752935
1348,2025-01-28 00:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800.0,6.2,45.0,21.0,124.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
44,2018-05-24 03:57:00 UTC,Merapi,Orange,-7.541921373214576,110.44128094836903,2968,-6503.749704861997,4.066341864110022,275.80055074922564,96.94283661130834,238.32338840965014,60.480420114156175,0.0,337.2533450839801,26.810326298090743
1522,2025-03-06 18:04:00 UTC,Semeru,Orange,-8.106968209262835,112.91819943922512,3676,533.6959831701882,-0.02000624086851044,249.31960460360565,22.976177858500982,79.53384570554093,15.398798860310803,596.2373714189744,322.682104173474,1.7478940040123954
618,2025-09-13 07:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300.0,7.6,225.0,22.0,110.0,22.01769522279153,1104.0700720046868,200.40819180286127,12.783081797932168
941,2025-01-24 10:03:00 UTC,Semeru,Orange,-8.108839780933502,112.91844020123716,3676,520.0683514921752,0.9356684516888271,-23.687020349728115,22.21782165432263,115.25644292154,15.847102659782946,222.2394996122605,13.20580672162356,6.564898124514711
29,2021-06-29 04:50:00 UTC,Merapi,Green,-7.543093076342952,110.44208863232618,2968,3284.593565506815,2.528671399162614,254.291013328586,16.696160859580303,56.644174499502526,36.35628343531772,0.0,306.53948977422687,0.0
21,2019-10-14 09:44:00 UTC,Merapi,Orange,-7.544918146087318,110.44424906597779,2968,17351.289658635556,-3.1019496929915427,-37.07614108061574,0.6106388475290743,60.1538352433829,136.47236730020518,0.0,266.00078130213006,3.10806429128699
1706,2025-07-01 14:05:00 UTC,Raung,Orange,-8.12394077693933,114.03953184208798,3332,793.1064112462135,6.5228930769644045,132.0201087288703,6.377402840126056,122.25877289463374,44.22473304080267,564.594021548115,0.9305134807361242,16.614367566726017
379,2026-02-13 22:54:00 UTC,Semeru,Orange,-8.105988616958777,112.91889703427861,3676,792.008978315987,0.5182649404010959,36.4714957451735,22.187776025580686,100.87398042055024,16.84077532469295,221.68569034952174,65.39442098420115,2.6411697662074527
1043,2024-12-13 23:48:00 UTC,Semeru,Orange,-8.107430376470626,112.91917105964916,3676,554.5057104940173,-0.12427059817494612,-33.48670055758452,23.2640278717704,85.38003587375374,3.983475690732552,1300.1666073120587,352.5877236687112,3.2963279641376437
1639,2021-01-22 13:34:00 UTC,Raung,Orange,-8.122106219736025,114.04044515280773,3332,4982.1501633936805,4.9538365640638995,24.27535969709578,6.744945801127303,130.23756217741973,43.53737019032212,0.0,322.6532807837451,130.89942615823895
-3,2022-03-09 17:00:00 UTC,Merapi,Yellow,-7.54513343583093,110.44262087944468,2968,13660.43810656382,-0.8774478848880847,210.19939855142349,13.620615613364905,10.329886160402737,123.96621906047343,219.89293433063273,322.6358273535198,0.0
46,2018-05-22 10:22:00 UTC,Merapi,Red,-7.543481867568551,110.44209234642531,2968,-6042.9402064426085,-1.9505873072110917,107.51152482753079,44.8279711349113,-24.859522949955306,178.00864244103315,1046.3599641497624,303.9733665000783,0.0
1624,2019-03-12 00:13:00 UTC,Bromo,Orange,-7.94348571279823,112.9512560212002,2329,10351.52245221863,2.963810996819043,314.6032882585247,8.49537446827196,124.00077791612775,68.25581444913465,1570.424775493852,222.34357028285808,3.795108937269905
1689,2021-01-22 13:34:00 UTC,Raung,Orange,-8.125213065902832,114.04116659306221,3332,679.9214533799495,5.089177389520341,-80.94231054055768,12.215961339728047,116.52488450582602,36.7756039967243,458.3473518479749,16.016395286508782,22.005611721854393
796,2025-08-12 00:44:00 UTC,Semeru,Orange,-8.105308174163174,112.91890185683204,3676,635.3103650644188,4.387271337648697,115.25537524742163,20.697504336810105,71.29631420605034,5.147028440197113,685.846780859915,6.701470478136059,8.731242936244893
1626,2016-10-19 01:12:00 UTC,Bromo,Orange,-7.941164065336807,112.94907670291941,2329,9362.385073837186,8.94884665108243,50.94498878762124,8.430350149120045,123.99921541445245,70.29370769462285,613.9176736603223,231.03815083417993,16.06273765885718
1089,2025-02-21 17:59:00 UTC,Semeru,Orange,-8.108584934017708,112.91926932483457,3676,585.7133072573174,1.7998944932697292,152.5403182198449,22.293888925267723,89.85632858156366,16.871505235508167,1294.4162403010296,94.88015834046469,5.057415995198994
1310,2024-12-16 22:11:00 UTC,Semeru,Orange,-8.107745799118232,112.91797978738188,3676,494.225303363532,4.627536437419776,198.70481207060266,22.55936762999304,83.90843584774203,5.454525733217677,624.4339137948272,145.57913073666015,5.794489978769372
1648,2019-04-06 00:21:00 UTC,Bromo,Orange,-7.941732579838703,112.94906380626769,2329,10007.220853267676,6.703893845098737,204.55208372505092,9.01660868374917,123.99956865190377,19.100650440731734,466.9788950757657,228.47389678075345,20.875662878766015
1674,2025-06-18 13:55:00 UTC,Raung,Yellow,-8.123862223745803,114.03865163604442,3332,4995.703025456348,7.667931856625183,87.59187629928589,11.198762287092949,134.11105900469363,17.558838552100593,337.834462320353,348.42594619316736,15.491805165193192
686,2025-08-09 02:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500.0,5.2,225.0,22.0,98.0,24.57071414231177,981.5176675935174,301.56208086514624,12.667856682016264
1652,2016-04-03 04:52:00 UTC,Bromo,Orange,-7.940580629368561,112.95136030974258,2329,10228.206029944276,3.652102859610695,262.7115391099934,8.839883748019547,124.00207690188054,74.24538239062207,1031.5079989398089,233.78144456038663,0.6071314292045145
1637,2016-07-12 02:09:00 UTC,Bromo,Orange,-7.9419936410719325,112.95138607980039,2329,10309.247269546377,10.661005245713799,155.30756435789573,7.88107726162354,123.99965292128691,146.07296827753154,896.3350205877787,233.73356386183335,4.570424815214706
44,2018-05-22 21:28:00 UTC,Merapi,Orange,-7.542575564969839,110.44137659907402,2968,17086.681057547037,10.78983417911876,155.09811616796267,45.074876370584036,111.47841396576466,94.84492452727534,246.74260935298622,294.14249683883145,29.51606958332964
