id,timestamp,volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km
64,2026-02-17 17:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.2,225,22,110,,,,
65,2026-02-17 16:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,2.4,157.5,23,148,,,,
66,2026-02-17 14:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.1,112.5,21,119,,,,
67,2026-02-17 13:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.1,112.5,21,107,,,,
68,2026-02-17 12:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.9,67.5,21,105,,,,
69,2026-02-14 22:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.2,45,20,89,,,,
70,2026-02-14 22:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.2,45,22,123,,,,
71,2026-02-14 02:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,13.8,22.5,22,102,,,,
72,2026-02-14 00:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1500,10,22.5,20,275,,,,
73,2026-02-13 22:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,2000,5.5,22.5,25,2388,,,,
74,2026-02-13 03:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,9.7,22.5,20,250,,,,
75,2026-02-13 00:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,13.7,22.5,23,133,,,,
76,2026-02-11 22:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5.9,0,22,117,,,,
77,2026-02-11 17:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.1,0,22,89,,,,
78,2026-02-11 17:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,4.1,0,22,101,,,,
79,2026-02-10 22:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.8,45,22,116,,,,
80,2026-02-10 17:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,8.1,0,22,75,,,,
81,2026-02-10 17:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,8.1,0,22,84,,,,
82,2026-02-10 00:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.6,0,22,118,,,,
83,2026-02-09 11:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.3,0,22,110,,,,
84,2026-02-09 09:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,8,45,22,134,,,,
85,2026-02-08 22:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.3,45,22,113,,,,
86,2026-02-05 23:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.4,45,22,125,,,,
87,2026-02-05 23:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.4,45,22,110,,,,
88,2026-02-05 22:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.3,180,22,119,,,,
89,2026-02-05 17:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,6.1,180,22,103,,,,
90,2026-02-05 17:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,6.1,180,22,115,,,,
91,2026-02-05 16:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.7,180,22,120,,,,
92,2026-02-05 16:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7.7,180,22,112,,,,
93,2026-02-05 00:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.1,45,22,121,,,,
94,2026-02-04 22:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.3,90,21,97,,,,
95,2026-02-04 22:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.3,90,22,120,,,,
96,2026-02-04 17:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.1,0,22,119,,,,
97,2026-02-04 17:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,3.1,0,22,126,,,,
98,2026-02-04 00:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,6.7,0,21,99,,,,
99,2026-02-04 00:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,6.7,0,22,117,,,,
100,2026-02-04 00:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,6.7,0,21,109,,,,
101,2026-02-03 23:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,6,0,19,55,,,,
102,2026-02-03 23:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6,0,22,124,,,,
103,2026-02-03 21:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.6,45,22,138,,,,
104,2026-02-03 00:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.1,45,22,112,,,,
105,2026-02-02 21:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.8,45,22,155,,,,
106,2026-02-02 13:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.3,0,22,115,,,,
107,2026-02-02 13:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.3,0,22,119,,,,
108,2026-02-02 12:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.8,0,22,125,,,,
109,2026-02-01 22:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,1.3,45,22,110,,,,
110,2026-02-01 16:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.6,45,22,116,,,,
111,2026-01-30 23:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.1,45,22,134,,,,
112,2026-01-30 22:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.3,0,22,115,,,,
113,2026-01-30 22:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.3,0,22,127,,,,
114,2026-01-30 17:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.1,0,22,117,,,,
115,2026-01-29 22:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,3.1,90,23,122,,,,
116,2026-01-29 21:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.3,67.5,22,154,,,,
117,2026-01-29 00:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,14.2,135,22,115,,,,
118,2026-01-28 23:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,11.1,112.5,22,94,,,,
119,2026-01-28 21:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.7,135,22,126,,,,
120,2026-01-27 13:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.8,180,22,139,,,,
121,2026-01-24 21:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,9.8,45,22,156,,,,
122,2026-01-24 16:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,10.1,45,12,96,,,,
123,2026-01-19 01:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.7,22.5,22,110,,,,
124,2026-01-18 23:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.8,22.5,22,136,,,,
125,2026-01-18 22:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.9,45,22,118,,,,
126,2026-01-18 17:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,4.3,0,22,88,,,,
127,2026-01-18 17:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.3,0,22,100,,,,
128,2026-01-18 17:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.3,0,22,92,,,,
129,2026-01-18 16:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.5,45,22,95,,,,
130,2026-01-18 11:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5.3,0,22,88,,,,
131,2026-01-17 22:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.3,45,22,155,,,,
132,2026-01-16 07:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,10.8,0,22,125,,,,
133,2026-01-15 23:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.5,45,22,118,,,,
134,2026-01-15 22:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.9,45,22,99,,,,
135,2026-01-15 22:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.9,45,22,92,,,,
136,2026-01-15 22:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.9,0,22,96,,,,
137,2026-01-15 18:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.5,0,22,115,,,,
138,2026-01-15 18:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.5,0,22,110,,,,
139,2026-01-15 17:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.8,0,22,110,,,,
140,2026-01-12 01:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,9.4,45,22,110,,,,
141,2026-01-11 15:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,2000,6.9,112.5,27,696,,,,
142,2026-01-11 14:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,8.8,112.5,21,137,,,,
143,2026-01-10 15:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,6,45,22,155,,,,
144,2026-01-10 00:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,9.5,22.5,22,100,,,,
145,2026-01-09 22:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,8.5,67.5,23,126,,,,
146,2026-01-09 14:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6,0,22,151,,,,
147,2026-01-09 10:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,13.5,45,22,93,,,,
148,2026-01-08 23:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.6,0,22,152,,,,
149,2026-01-08 22:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,8.4,0,22,124,,,,
150,2026-01-08 22:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.4,0,22,119,,,,
151,2026-01-08 17:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,8.9,0,22,125,,,,
152,2026-01-08 17:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.9,0,22,110,,,,
153,2026-01-08 17:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,8.9,0,22,121,,,,
154,2026-01-08 17:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,8.9,0,22,122,,,,
155,2026-01-08 17:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,8.9,0,22,119,,,,
156,2026-01-08 14:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.1,315,13,129,,,,
157,2026-01-08 09:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,6.4,22.5,20,88,,,,
158,2026-01-08 00:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,12,315,14,120,,,,
159,2026-01-07 22:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,8.3,0,22,115,,,,
160,2026-01-07 22:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,8.3,0,22,110,,,,
161,2026-01-07 17:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.2,0,22,121,,,,
162,2026-01-07 16:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,6.2,0,22,125,,,,
163,2026-01-07 13:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,7.2,0,22,125,,,,
164,2026-01-07 13:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7.2,0,22,118,,,,
165,2026-01-07 12:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,6.9,0,22,124,,,,
166,2026-01-07 12:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,6.9,0,22,120,,,,
167,2026-01-07 12:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,6.9,0,22,110,,,,
168,2026-01-07 11:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,9.7,0,22,116,,,,
169,2026-01-07 11:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,9.7,0,22,120,,,,
170,2026-01-07 11:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,9.7,0,22,114,,,,
171,2026-01-06 22:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,5.8,0,22,119,,,,
172,2026-01-06 22:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.8,0,22,107,,,,
173,2026-01-06 17:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.8,0,22,115,,,,
174,2026-01-06 17:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.8,0,22,110,,,,
175,2026-01-06 13:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.5,0,22,128,,,,
176,2026-01-06 13:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.5,0,22,118,,,,
177,2026-01-06 11:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,6.2,0,22,122,,,,
178,2026-01-06 11:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.2,0,22,121,,,,
179,2026-01-06 11:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,6.2,0,22,116,,,,
180,2026-01-06 09:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,11.7,45,13,121,,,,
181,2026-01-06 01:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,8,45,22,110,,,,
182,2026-01-06 01:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,8,45,22,101,,,,
183,2026-01-03 23:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1,202.5,23,125,,,,
184,2026-01-03 22:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.3,180,22,109,,,,
185,2026-01-03 22:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,2.3,180,22,122,,,,
186,2026-01-03 16:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.3,180,22,110,,,,
187,2026-01-03 16:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.3,0,22,99,,,,
188,2026-01-02 22:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.9,0,22,95,,,,
189,2026-01-02 22:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.9,45,22,116,,,,
190,2026-01-02 17:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.6,0,22,118,,,,
191,2026-01-02 13:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,2.2,0,22,119,,,,
192,2026-01-02 12:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.8,0,22,101,,,,
193,2026-01-02 11:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.7,0,22,110,,,,
194,2026-01-02 11:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.7,0,22,87,,,,
195,2026-01-02 11:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.7,0,22,89,,,,
196,2026-01-02 11:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.7,0,22,97,,,,
197,2026-01-02 10:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,6.8,45,22,138,,,,
198,2026-01-01 23:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.9,45,23,123,,,,
199,2025-12-31 21:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,0.7,67.5,22,129,,,,
200,2025-12-31 18:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,5.5,112.5,23,122,,,,
201,2025-12-31 00:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.5,0,22,133,,,,
202,2025-12-30 23:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,0.6,112.5,22,125,,,,
203,2025-12-30 22:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.1,225,22,130,,,,
204,2025-12-30 00:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.1,45,22,120,,,,
205,2025-12-29 23:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.3,45,21,97,,,,
206,2025-12-29 19:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.3,0,22,165,,,,
207,2025-12-29 11:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.6,45,21,105,,,,
208,2025-12-28 16:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.6,0,22,122,,,,
209,2025-12-28 00:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,7,315,22,90,,,,
210,2025-12-28 00:05:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,7,315,22,128,,,,
211,2025-12-27 21:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.4,45,22,129,,,,
212,2025-12-26 08:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,9.7,45,22,108,,,,
213,2025-12-26 00:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,11,67.5,17,98,,,,
214,2025-12-25 17:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,6.9,112.5,22,140,,,,
215,2025-12-25 00:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.5,45,15,103,,,,
216,2025-12-24 21:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,3.1,45,22,176,,,,
217,2025-12-24 14:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.4,157.5,22,140,,,,
218,2025-12-24 02:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,8.5,0,22,103,,,,
219,2025-12-24 00:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.3,0,22,88,,,,
220,2025-12-23 21:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,4.6,22.5,22,148,,,,
221,2025-12-23 18:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.2,45,22,118,,,,
222,2025-12-23 15:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.9,45,22,170,,,,
223,2025-12-23 14:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.1,0,22,136,,,,
224,2025-12-23 10:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.4,22.5,15,85,,,,
225,2025-12-23 00:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,7.1,337.5,22,96,,,,
226,2025-12-22 22:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.9,0,22,103,,,,
227,2025-12-22 22:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.9,0,22,105,,,,
228,2025-12-22 18:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5,0,22,105,,,,
229,2025-12-22 17:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5,0,22,103,,,,
230,2025-12-22 17:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5,0,22,110,,,,
231,2025-12-22 17:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,5,0,222,99,,,,
232,2025-12-22 14:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7,22.5,20,116,,,,
233,2025-12-22 13:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.7,22.5,21,117,,,,
234,2025-12-22 10:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.5,0,22,98,,,,
235,2025-12-21 23:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.8,22.5,16,103,,,,
236,2025-12-21 22:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.5,0,22,124,,,,
237,2025-12-21 22:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.5,45,22,126,,,,
238,2025-12-21 18:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.4,0,22,125,,,,
239,2025-12-21 17:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.8,0,22,132,,,,
240,2025-12-21 17:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.8,0,22,134,,,,
