timestamp,volcano_filter,alert_lvl,lat,long,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,max_time,jarak_km,luas_km2,sudut_deg,radius_km
2019-03-17 00:22:00 UTC,Bromo,Orange,-7.941944444,112.95,2329,9925.0,,0.0,8.666666666666666,124.0,,,,
2019-03-16 00:43:00 UTC,Bromo,Orange,-7.941944444,112.95,2329,8965.0,,0.0,8.666666666666666,124.0,,,,
2019-03-15 00:54:00 UTC,Bromo,Orange,-7.941944444,112.95,2329,8965.0,,0.0,8.666666666666666,124.0,,,,
2019-03-13 23:42:00 UTC,Bromo,Orange,-7.941944444,112.95,2329,8965.0,,90.0,8.666666666666666,124.0,,,,
2019-03-13 00:35:00 UTC,Bromo,Orange,-7.941944444,112.95,2329,8965.0,,45.0,8.666666666666666,124.0,,,,
2019-03-12 00:13:00 UTC,Bromo,Orange,-7.941944444,112.95,2329,8645.0,,180.0,8.666666666666666,124.0,,,,
2019-03-11 00:53:00 UTC,Bromo,Orange,-7.941944444,112.95,2329,8645.0,,,8.666666666666666,124.0,,,,
2019-02-19 02:00:00 UTC,Bromo,Orange,-7.941944444,112.95,2329,8645.0,,,8.666666666666666,124.0,,,,
2020-01-28 01:10:00 UTC,Slamet,Yellow,-7.241944444,109.2080556,3432,10219.0,,,8.666666666666666,124.0,,,,
2025-07-11 12:23:00 UTC,Raung,Yellow,-8.125,114.0419444,3332,800.0,,202.5,3.0,124.0,,,,
2025-07-06 18:36:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,225.0,4.0,124.0,,,,
2025-07-05 13:41:00 UTC,Raung,Orange,-8.125,114.0419444,3332,400.0,,180.0,3.0,124.0,,,,
2025-07-03 19:32:00 UTC,Raung,Orange,-8.125,114.0419444,3332,400.0,,180.0,3.0,124.0,,,,
2025-07-01 19:16:00 UTC,Raung,Orange,-8.125,114.0419444,3332,500.0,,202.5,3.0,124.0,,,,
2025-07-01 14:05:00 UTC,Raung,Orange,-8.125,114.0419444,3332,600.0,,202.5,3.0,124.0,,,,
2025-06-30 17:04:00 UTC,Raung,Orange,-8.125,114.0419444,3332,400.0,,270.0,2.0,124.0,,,,
2025-06-30 14:40:00 UTC,Raung,Orange,-8.125,114.0419444,3332,400.0,,270.0,3.0,124.0,,,,
2025-06-29 11:03:00 UTC,Raung,Orange,-8.125,114.0419444,3332,600.0,,315.0,4.0,124.0,,,,
2025-06-24 15:20:00 UTC,Raung,Orange,-8.125,114.0419444,3332,500.0,,315.0,4.0,124.0,,,,
2025-06-22 22:23:00 UTC,Raung,Orange,-8.125,114.0419444,3332,600.0,,247.5,3.0,124.0,,,,
2025-06-22 00:40:00 UTC,Raung,Orange,-8.125,114.0419444,3332,300.0,,292.5,3.0,124.0,,,,
2025-06-20 22:59:00 UTC,Raung,Orange,-8.125,114.0419444,3332,400.0,,0.0,3.0,124.0,,,,
2025-06-20 11:11:00 UTC,Raung,Orange,-8.125,114.0419444,3332,2000.0,,225.0,3.0,124.0,,,,
2025-06-19 19:24:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,180.0,5.0,124.0,,,,
2025-06-19 16:25:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1500.0,,90.0,6.0,124.0,,,,
2025-06-18 21:43:00 UTC,Raung,Orange,-8.125,114.0419444,3332,2000.0,,157.5,4.0,124.0,,,,
2025-06-18 17:48:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1500.0,,157.5,4.0,124.0,,,,
2025-06-18 15:25:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1100.0,,112.5,4.0,124.0,,,,
2025-06-18 13:55:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,67.5,4.0,124.0,,,,
2025-06-17 22:40:00 UTC,Raung,Orange,-8.125,114.0419444,3332,500.0,,180.0,4.0,124.0,,,,
2025-06-17 10:56:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1200.0,,67.5,4.0,124.0,,,,
2025-06-17 09:13:00 UTC,Raung,Orange,-8.125,114.0419444,3332,750.0,,90.0,4.0,124.0,,,,
2025-06-14 23:28:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1200.0,,135.0,4.0,124.0,,,,
2025-06-14 15:58:00 UTC,Raung,Orange,-8.125,114.0419444,3332,750.0,,135.0,4.0,124.0,,,,
2025-06-14 09:43:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1200.0,,270.0,4.0,124.0,,,,
2025-06-13 17:25:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,202.5,3.0,124.0,,,,
2025-06-13 15:29:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,202.5,4.0,124.0,,,,
2025-06-13 10:49:00 UTC,Raung,Orange,-8.125,114.0419444,3332,750.0,,247.5,4.0,124.0,,,,
2025-06-12 20:07:00 UTC,Raung,Orange,-8.125,114.0419444,3332,900.0,,180.0,4.0,124.0,,,,
2025-06-12 19:20:00 UTC,Raung,Orange,-8.125,114.0419444,3332,400.0,,180.0,3.0,124.0,,,,
2025-06-11 22:41:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,180.0,4.0,124.0,,,,
2025-06-11 21:30:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,135.0,4.0,124.0,,,,
2025-06-11 20:00:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,135.0,4.0,124.0,,,,
2025-06-11 19:05:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,135.0,4.0,124.0,,,,
2025-06-11 17:55:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1000.0,,180.0,4.0,124.0,,,,
2025-06-11 12:50:00 UTC,Raung,Orange,-8.125,114.0419444,3332,600.0,,22.5,3.0,124.0,,,,
2025-06-11 02:18:00 UTC,Raung,Orange,-8.125,114.0419444,3332,750.0,,67.5,3.0,124.0,,,,
2025-06-08 16:29:00 UTC,Raung,Orange,-8.125,114.0419444,3332,400.0,,315.0,2.0,124.0,,,,
2025-06-06 05:11:00 UTC,Raung,Orange,-8.125,114.0419444,3332,600.0,,22.5,4.0,124.0,,,,
2025-06-05 05:28:00 UTC,Raung,Orange,-8.125,114.0419444,3332,600.0,,45.0,2.0,124.0,,,,
2025-05-15 22:51:00 UTC,Raung,Yellow,-8.125,114.0419444,3332,1250.0,,202.5,5.0,124.0,,,,
2025-05-08 22:09:00 UTC,Raung,Yellow,-8.125,114.0419444,3332,1000.0,,337.5,9.0,124.0,,,,
2025-03-12 23:59:00 UTC,Raung,Orange,-8.125,114.0419444,3332,1500.0,,292.5,7.0,34.0,,,,
2024-12-24 02:30:00 UTC,Raung,Orange,-8.125,114.0419444,3332,2000.0,,90.0,32.0,282.0,,,,
2024-12-15 13:03:00 UTC,Raung,Yellow,-8.125,114.0419444,3332,500.0,,112.5,9.0,124.0,,,,
2021-02-13 11:06:00 UTC,Raung,Orange,-8.125,114.0419444,3332,12821.0,,67.5,8.666666666666666,124.0,,,,
2021-02-10 10:47:00 UTC,Raung,Orange,-8.125,114.0419444,3332,16021.0,,112.5,8.666666666666666,124.0,,,,
2021-02-09 23:43:00 UTC,Raung,Orange,-8.125,114.0419444,3332,16021.0,,90.0,8.666666666666666,124.0,,,,
2021-02-09 16:40:00 UTC,Raung,Orange,-8.125,114.0419444,3332,16021.0,,90.0,8.666666666666666,124.0,,,,
2021-02-09 01:14:00 UTC,Raung,Yellow,-8.125,114.0419444,3332,17621.0,,90.0,8.666666666666666,124.0,,,,
2021-02-08 23:47:00 UTC,Raung,Orange,-8.125,114.0419444,3332,16021.0,,90.0,8.666666666666666,124.0,,,,
2021-02-07 22:48:00 UTC,Raung,Orange,-8.125,114.0419444,3332,16021.0,,112.5,8.666666666666666,124.0,,,,
2021-02-07 13:37:00 UTC,Raung,Orange,-8.125,114.0419444,3332,13461.0,,90.0,8.666666666666666,124.0,,,,
2021-02-06 22:49:00 UTC,Raung,Orange,-8.125,114.0419444,3332,12821.0,,112.5,8.666666666666666,124.0,,,,
2021-02-06 12:41:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11541.0,,90.0,8.666666666666666,124.0,,,,
2021-02-03 23:12:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11221.0,,90.0,8.666666666666666,124.0,,,,
2021-02-02 16:55:00 UTC,Raung,Orange,-8.125,114.0419444,3332,12821.0,,90.0,8.666666666666666,124.0,,,,
2021-02-01 23:08:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11221.0,,90.0,8.666666666666666,124.0,,,,
2021-02-01 06:53:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11221.0,,90.0,8.666666666666666,124.0,,,,
2021-01-27 20:08:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11861.0,,,8.666666666666666,124.0,,,,
2020-07-16 08:49:00 UTC,Raung,Orange,-8.125,114.0419444,3332,10261.0,,0.0,8.666666666666666,124.0,,,,
2020-07-16 07:45:00 UTC,Raung,Orange,-8.125,114.0419444,3332,9941.0,,0.0,10.0,56.0,,,,
2021-01-24 11:19:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11221.0,,,8.666666666666666,124.0,,,,
2021-01-23 09:14:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11541.0,,,8.666666666666666,124.0,,,,
2021-01-23 00:08:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11221.0,,,8.666666666666666,124.0,,,,
2021-01-22 13:34:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11221.0,,90.0,8.666666666666666,124.0,,,,
2021-01-22 00:13:00 UTC,Raung,Orange,-8.125,114.0419444,3332,11221.0,,90.0,8.666666666666666,124.0,,,,
