eruption_energy_proxy,tinggi_letusan_m,plume_to_elevation_ratio,amplitudo,wind_plume_interaction,month_cos,wind_v,month,month_sin,arah_angin_deg,duration_amplitude_interaction,hour_sin,wind_u,kec_angin_km_jam
578760.0,11130.0,3.7487369484674975,52.0,84588.0,-1.8041124150158796e-16,-5.37401153701776,9.0,-1.0,225.0,7904.0,0.9659258262890684,-5.374011537017762,7.6
869050.0,13370.0,4.503199730549007,65.0,28077.0,0.8660254037844384,-2.1,11.0,-0.5000000000000004,270.0,10400.0,-0.2588190451025215,-3.8857805861880484e-16,2.1
175000.0,2500.000000000001,0.842034355001684,70.0,20750.0,5.551115123125783e-17,-5.868986283848346,3.0,1.0,315.0,10150.0,0.7071067811865476,5.868986283848344,8.3
82622.30290129513,4450.936051282561,1.4991364268381813,34.30919818333925,14926.68275391421,0.084692518229862,3.966271830994859,2.8044110072065678,0.4999999999999999,135.0,4791.367761916654,0.7009103369079713,-3.966271830994859,5.609155415451299
1254197.7633621097,19348.95138243211,6.516992718906067,61.84211153505018,120634.7996380426,-0.9118588602929478,-4.941038278051626,5.342105576752509,0.3289472116237456,240.3947509538629,16228.297039154277,-0.2941488196068593,-2.5120886831088143,5.981579480479265
1334069.4915142572,17787.593220190094,5.991105833678038,75.0,62435.47094234516,0.0597510593452976,-3.385945315155123,2.880497881309405,0.9839897519015236,275.3775953410768,16988.15307155234,-0.0597510593452975,0.3042027305722057,3.5119502118690598
240019.00278358636,5204.437758478693,1.7529261564428062,41.79607978089811,11782.294705912856,-0.2711485557784368,1.4261769921356828,3.813445667335311,0.7288514442215631,110.59662997994069,6713.056740141966,-0.7741948437891969,-0.4291758831363508,2.016918844622749
1972275.899924051,26297.011998987346,8.857195014815543,75.0,159565.29880414953,-0.5396912496835463,-5.361598835058046,4.619073749050639,0.4603087503164538,249.2861062357596,31823.814749810128,0.6684846962000903,-1.5297909623048689,5.995258999240511
1476933.3664232057,19692.444885642737,6.632686051075359,75.0,84777.91752761166,-0.1585880089211185,-4.070916832116026,3.4757640267633563,0.8414119910788814,270.0,20425.40862378052,0.0792940044605594,-7.494005416219808e-16,4.070916832116026
610407.6557903396,12100.50789198933,4.0756173432096094,50.48358141876668,31461.32051917226,-0.8984192164427452,-1.5268173449978832,5.241790709383336,0.379104645308332,215.5970903887494,8052.609020960866,0.4735548904364287,0.4445268106054427,2.6
1879860.496251969,25064.806616692917,8.442171309091584,75.0,159527.61556301103,-0.7182090225721783,-6.085552481259841,5.154627067716535,0.2817909774278216,270.0,28190.150188188974,0.3591045112860892,-1.1102230246251563e-15,6.0855524812598425
60516.38970765041,1302.107609766681,0.4385677365330682,49.03630053651658,7607.260107303315,0.7352089714171682,4.994624996998734,1.3021076097666806,0.57552690244167,135.0,8220.878356378083,0.58930220012112,-4.994624996998734,7.06346640972329
1022622.6064458144,14338.530430876242,4.829414089213959,71.05331519297651,43703.63317066888,0.6444586900100678,-2.369726289255702,5.552016326321135,0.3268982330720224,297.23991836839434,8871.537913773429,-0.404813478956271,1.54092247978077,3.007997278946478
77891.81629272306,3934.698924954796,1.3252606685600523,36.8060313433559,13890.496992507302,0.2015747315047696,4.2191717388969625,2.534483098015579,0.4999999999999999,135.0,5356.326875853392,0.7256104548965515,-4.219171738896962,5.966809895129358
108096.2324837488,7230.90126249185,2.4354669122572754,20.86361480886294,20506.59985432188,-0.5447246045267963,2.6043919699181868,4.257987588231034,0.4999999999999999,135.0,1749.0319778324465,0.5678988481577003,-2.6043919699181868,3.6831664455938817
459915.77131097566,9051.069844130803,3.0485247033111493,48.42004647205796,22919.075275664312,-0.7442890337184258,1.693825664459851,5.232867101155278,0.2557109662815742,68.01398696534167,7486.168281095908,-0.4396340033839864,1.0428918146465749,2.3954312269747406
1072210.1525233036,14970.0,5.042101717750084,71.62392468425543,52881.20305046607,0.4324784936851086,-2.6204543634873305,2.135043012629783,0.8841177368732468,308.9230644316598,8026.923389208506,-0.5000000000000004,2.201821024335002,3.5324784936851086
1927604.6009774487,25701.394679699315,8.65658291670573,75.0,144360.67768602428,-0.3535608374060361,-4.6586590684081575,4.060682512218109,0.6464391625939638,240.91023768327165,31712.13650244362,0.7366131555105299,-2.1483771228253024,5.548546009774487
763688.3614040448,14768.412457515788,4.974204263225257,51.88988321078948,44097.56271641525,0.109112458048626,-2.974007785947368,4.007937712421056,0.8110116789210522,270.0,9176.389099673685,-0.4696130775051392,-5.551115123125784e-16,2.9740077859473684
1797365.2093239157,23964.869457652207,8.071697358589493,75.0,144223.36491640838,-0.6036322351721047,-5.673076046619577,4.810896705516314,0.3963677648278952,270.0,26600.39726301296,0.3018161175860524,-1.0269562977782698e-15,5.6730760466195775
213076.0227011681,4112.008569498092,1.3849809934314892,51.25157708726743,32559.709990308183,0.4302811066170631,5.639065063052584,2.0063083490697142,0.4999999999999999,135.0,8544.854907971396,0.8260451195987095,-5.639065063052584,7.974842291273257
1967414.654164621,26232.195388861608,8.835363889815294,75.0,157910.69278916472,-0.5194360590192529,-5.28510311990442,4.558308177057759,0.4805639409807471,248.3746226558664,31811.66163541155,0.6758986105417191,-1.5971071008677258,5.946646541646206
1275354.286979042,17004.723826387228,5.727424663653494,75.0,60061.66415232352,0.1820744021269958,-3.152450704967322,2.6358511957460085,0.951213310987692,286.3866961914296,14456.059875971185,-0.182074402126996,0.9269715198562922,3.536414880425399
834458.6635583909,12144.171909045968,4.090323984185237,68.83071278423135,88625.24626756072,0.8660254037844384,-7.462997897923888,11.0,-0.5000000000000004,270.0,10744.76415058082,0.4812178371744318,-1.3600232051658168e-15,7.46299789792389
593364.5468890291,11577.86344077521,3.899583509860293,51.300213373788736,30102.444946015545,-0.9531231846581478,0.2854839875994441,5.650106686894367,0.1749466565528165,123.7259954487674,7972.579089368703,0.0791519424720574,1.195206601674089,2.6
233066.17376782908,5082.812618840801,1.7119611380400137,41.58663919603582,11430.165242592222,-0.2561885140025584,1.417714314546437,3.768565542007676,0.7438114859974416,111.94303373976972,6688.61203188018,-0.7847731907757544,-0.4757206098772043,2.0049508112020464
854120.5888860396,12840.940026969289,4.325005061289756,66.65331241572098,54209.25604288576,0.8660254037844384,-4.414637382009367,11.0,-0.5000000000000004,270.0,10548.798117414888,0.0605763871513306,-8.326672684688674e-16,4.414637382009367
984665.6946487284,14292.233641960169,4.81382069449652,67.58693045893932,46964.80421685913,0.3940990065562761,-2.387668152360143,2.211801986887448,0.8944014894553382,305.46891059006487,7732.033658850973,-0.5000000000000002,2.0064245759627357,3.218756423602594
839342.6121770843,13200.576294718714,4.446135498389597,63.411652762987934,26973.41633972402,0.6684323174980825,-1.9899444970353255,10.47055092099598,-0.4470550920995982,274.7650417110362,10156.45342365815,-0.2843576519912776,0.1123131102170144,2.036466110519518
285087.13271222974,5992.810028725423,2.018460770874174,43.15367040616924,14064.792430029396,-0.3681193147263742,1.4810319371187974,4.104357944179123,0.6318806852736258,101.8692616746263,6871.506960262896,-0.7056261625603042,-0.1274736857292233,2.0944954517810994
1862223.095526772,24829.64127369029,8.362964389925995,75.0,123028.3690198906,0.0868748372263614,0.0939717434148716,3.1016671007297028,0.6275074798480705,106.96877441604576,32371.71870930659,-0.0498275507533774,2.0494308472100937,4.85379200306552
1683155.0711311332,22442.06761508177,7.558796771667827,75.0,123035.48077934406,-0.4450070432376849,-5.102025355655666,4.335021129713056,0.5549929567623151,270.0,24399.47272492288,0.2225035216188425,-9.43689570931383e-16,5.102025355655666
61347.6991767541,1095.8120294143882,0.3690845501564124,54.6408571177468,7386.803011747907,0.7000741008624326,5.006460626598047,1.3832481176575575,0.5958120294143894,135.0,9072.354522837346,0.6042620714480431,-5.006460626598047,7.080204517621862
1937612.4957282704,25834.833276376936,8.70152686978004,75.0,148373.42582691263,-0.2846845526282409,-2.36536180637618,4.092492140341976,0.4129875660955827,162.70268289423615,32278.82886184294,0.1381366768521858,1.3488117427308255,5.621681408765031
783218.5101907984,14509.198537492512,4.886897452843554,54.3200137110077,41127.9432451486,0.2494161078953165,-2.811999085932821,5.304007312537436,0.5679986288992307,270.0,9403.20127969405,-0.4305396645339314,-5.273559366969495e-16,2.811999085932821
1917529.4875277916,25567.059833703883,8.611337094544925,75.0,141621.74744325964,-0.185704719210405,-1.7102190977705127,3.828545917894414,0.4701335995637146,147.85570788156076,32303.5738201974,0.0880648217331665,1.53544990649207,5.4171230863681705
72619.08494235564,1686.3201569001794,0.5679758022567127,46.53891898014884,7107.783796029769,0.568840058282,4.15241917476407,1.6863201569001791,0.6715800392250448,135.0,7779.418139721693,0.2373728759556755,-4.152419174764069,5.872407513609443
583136.9018968985,11417.59930328697,3.845604346004369,51.10125217722822,23867.714157833,-1.0,0.5356807369649537,6.0,1.1102230246251563e-16,166.33095607419023,7992.077286631635,-0.3671994741565847,1.4889467570528092,2.105688697475521
749304.8312024426,12687.083336032463,4.273184013483485,58.59765627530437,23628.65158008148,0.0695630015149759,-1.6563859448645537,8.865885425101457,-0.2865885425101457,289.20703117408686,9418.30729554667,-0.3617606033094529,0.4527140663219417,1.843906251012175
941900.3580512296,13829.442541907636,4.657946292323219,67.87151588692272,35489.81826209102,0.7609206275860063,-2.2279502718802946,8.415635701769546,-0.1077436351092954,282.9218214911523,9674.942238552012,-0.328074539463652,0.7309686081340663,2.530727383038409
777841.199274583,12849.828618211845,4.327998860967277,60.12339329573605,24688.7336618774,0.2593672708229682,-1.7621032283795284,9.374464431912012,-0.3374464431912015,284.6298201127919,9652.253638679524,-0.3372286892087766,0.3448281669764821,1.904935731829442
840626.5754880646,12362.746861149575,4.16394303171087,68.14766605890757,77829.00972709322,0.8660254037844384,-6.5067324824706105,11.0,-0.5000000000000004,270.0,10683.289945301683,0.3492633426639507,-1.1934897514720433e-15,6.506732482470612
96808.4697389633,2454.2371345702613,0.8266207930516205,41.5474586252933,6109.491725058666,0.2363222529521707,2.46912133763781,2.4542371345702616,0.8635592836425654,135.0,6897.081532378769,-0.466020349962843,-2.4691213376378105,3.491864882832189
817803.0510827196,14050.17518264329,4.732292079031085,58.62335766271915,35869.256936157195,0.4978697867889323,-2.525109489152056,7.599124086783547,0.1376642337280845,270.0,9804.84671518712,-0.361347357632194,-4.718447854656915e-16,2.5251094891520567
1788581.44373459,24780.19730014511,8.346310980176865,70.32843328147673,169995.06576004537,-0.9687064367595896,-6.3334838713912,5.766421664073837,0.1167891679630816,259.48897488332267,26464.92264578132,0.218046006765259,-0.8918900564669614,6.702916828925522
1164039.1892689231,15520.52252358564,5.2275252689746186,75.0,55561.28751448484,0.4139808556897434,-2.709780436617112,2.1720382886205134,0.8890741640359882,307.25827701207686,9655.596287222314,-0.4139808556897437,2.107646426445314,3.5827961711379483
598357.0044725543,11730.96228377742,3.951149304067841,51.06099643159778,30500.501937821296,-0.9370986880391708,-0.2453955358461101,5.53049821579889,0.2347508921005549,150.63790144524972,7996.022349703418,0.1946848537461281,0.9753091030767752,2.6
583638.1408876054,11450.534924852922,3.856697515949115,50.998328359834616,23287.069442007,-1.0,0.3864855720544784,6.0,1.1102230246251563e-16,180.2256714223265,8002.163820736207,-0.3796111064369261,1.4489187859792676,2.04908059790904
684712.855017553,12318.7099199005,4.149110784742505,55.14415549906717,21229.15924075187,-0.3600583438482167,-1.4170952179623786,7.714718499689056,-0.1714718499689056,299.5675335027985,8888.770509856966,-0.4172885109729242,0.6969134480929746,1.7057662199626868
1791281.773768426,23883.756983579013,8.044377562673969,75.0,143094.7862302725,-0.595183019122814,-5.64265886884213,4.785549057368442,0.4048169808771861,270.0,26483.16439032905,0.297591509561407,-1.0269562977782698e-15,5.64265886884213
896618.3916202048,14970.0,5.042101717750084,59.89434813762223,49369.367832404096,0.1978869627524446,-2.88057676648362,2.6042260744951107,0.9469763481378348,287.80982664772,8554.754333806999,-0.5000000000000004,1.0074759355487757,3.2978869627524445
500902.9103406346,10708.102560076855,3.606636092986479,45.53544245279053,27988.22040036657,-0.9772082503394828,1.850506927082399,5.829880064547119,0.0850599677264404,60.31079419075928,6592.715537529195,-0.1297287981292633,1.2009249432241498,2.6170119935452885
1331434.351593507,17752.45802124676,5.979271815845994,75.0,62328.93443129915,0.0652409341801942,-3.375466070920917,2.869518131639612,0.9825187443729648,275.8716840762175,16874.51266246998,-0.0652409341801941,0.3321526101822747,3.5130481868360386
474365.25139798864,6412.838779579664,2.159932226197259,71.701171464757,24801.610444813145,0.1701171464757002,-3.1520666593544946,2.6597657070486,0.9544172479831492,315.0,10484.37337137721,-0.1701171464757003,3.152066659354493,4.45769541916318
1452504.406647711,19366.72542196948,6.522979259673115,75.0,80245.93833992784,-0.1246588981218207,-3.948772033238555,3.3739766943654628,0.8753411018781792,270.0,19954.642211440267,0.0623294490609105,-7.2164496600635185e-16,3.948772033238555
460855.9332831976,6234.547397286264,2.0998812385605463,71.63243924336402,24195.50222368125,0.1632439243364018,-3.164702924511073,2.6735121513271967,0.9562589223047738,315.0,10538.74055849906,-0.1632439243364019,3.164702924511072,4.475565796725356
433318.7414447557,10341.872741299205,3.4832848572917494,39.92385651990716,27163.760288174784,-0.9574237777214046,1.860949007257012,5.682206750523873,0.1588966247380636,73.60139245285143,5454.4496330380125,-0.0176714749950187,0.6474946939696711,2.6317793249476127
95392.42353069398,1411.0409586175374,0.4752579853881902,66.61955642746639,5369.337864847767,0.1540815794670487,2.86661569732714,2.644163834470147,0.9110409586175368,135.0,10731.719606162713,-0.2569593791504885,-2.866615697327139,4.054006797271648
219720.45930854336,4239.5878580136,1.4279514509981812,51.261890691836186,33566.555009123826,0.4124174194948037,5.638335781079681,2.0475627673447367,0.4999999999999999,135.0,8543.906056351072,0.8244060957666236,-5.638335781079679,7.973810930816382
320925.49766244146,9732.828375219278,3.278150345307941,30.59172510416636,25792.67371727792,-0.9245219740831304,1.8783143056964704,5.436624344846483,0.2816878275767584,95.7038089638165,3561.50045007669,0.1686811315750779,-0.2728661233216448,2.656337565515352
1894280.057454264,25257.06743272352,8.506927393978955,75.0,133018.11388884962,-0.2147085727260994,-4.134269865490582,3.644125718178299,0.7852914272739004,234.66188577267448,31628.82514363566,0.7874366117563876,-2.609838999135277,5.215300574542639
98357.48256972853,6168.113290419733,2.077505318430358,26.003896503852268,18373.382950901312,-0.3040967920690184,3.125042203210105,3.7022814590429975,0.4999999999999999,135.0,2912.1249062230054,0.6187494882380848,-3.125042203210105,4.419477066768028
303318.66877129587,9637.419260046352,3.246015244205575,29.12981124264573,25577.887793886606,-0.9193677814699944,1.8810346457096072,5.398152927438045,0.3009235362809773,99.16623653057592,3264.9627646924546,0.1978739757966891,-0.4170441440178767,2.6601847072561955
90052.2687183629,2239.754562487713,0.754380115354568,42.941595343829874,6388.3190687659735,0.3291959309984282,2.9392737892521104,2.2397545624877124,0.809938640621928,135.0,7143.522007701618,-0.2695595440848646,-2.9392737892521104,4.156760856288092
582973.9712777134,11406.893389911353,3.841998447258792,51.13470815652703,24056.45606504721,-1.0,0.5841774841234675,6.0,1.1102230246251563e-16,161.8143988688517,7988.798600660351,-0.3631650016394268,1.501958079461191,2.124089486089864
583583.1764635533,11446.923299453194,3.855481070883528,51.00961468920877,23350.74126917127,-1.0,0.4028458841265721,6.0,1.1102230246251563e-16,178.7020169568161,8001.05776045754,-0.3782500825890534,1.4533081379986093,2.055288079064824
189910.61074804963,3667.2113730184,1.2351671852537556,51.21561935109284,29049.40791173608,0.4925617325966122,5.641607658961101,1.8624774043713503,0.4999999999999999,135.0,8548.16301969946,0.8317594735033139,-5.641607658961101,7.9784380648907165
584312.9265064087,11494.874020954989,3.8716315328241793,50.85976868451566,22505.3850336951,-1.0,0.1856337757195443,6.0,1.1102230246251563e-16,198.93122759038584,8015.742668917465,-0.3963200838387815,1.3950317186698946,1.9728727764836127
586942.535962392,11667.66150060892,3.929828730417285,50.319807810597126,19459.19576348368,-1.0,-0.5970767151030394,6.0,1.1102230246251563e-16,271.8259455693882,8068.658834561481,-0.4614342234282564,1.1850362211321284,1.6758942958284186
823542.8760506603,13973.99334980459,4.7066329908402125,59.33756234558196,34996.498813698854,0.5391044133796654,-2.4774958436278696,7.980033250977042,0.0662437654418043,270.0,9871.505818920985,-0.3498638531385205,-4.718447854656915e-16,2.47749584362787
583695.4668614237,11281.35116393441,3.799714100348404,51.763513806352485,29331.513026229462,-0.9841584288477596,1.3136582908025534,5.881756903176242,0.0591215484118791,71.60469678534554,7927.175646977457,-0.144604984100054,1.621090342544324,2.6
85057.57674375782,4716.69703409055,1.5886483779355167,33.02381826649015,15460.11541940659,0.0245210770673945,3.8360779246514407,2.9433709982172807,0.4999999999999999,135.0,4500.52450073123,0.6881946152030768,-3.8360779246514407,5.425033427362103
1873457.8704781448,25642.844800794228,8.636862512898023,71.67632000124098,177834.9814712181,-0.9777355657108262,-6.554646700157029,5.833816000062049,0.0830919999689755,262.5217200027922,28090.81100149693,0.2993981667501946,-0.6345530997164823,6.817487200105483
938407.3258902564,14970.0,5.042101717750084,62.68586011290958,50205.14651780513,0.2537172022581916,-2.8186704563864247,2.492565595483617,0.9320166805490336,292.83454820323726,8429.13629491907,-0.5000000000000004,1.2917171103872116,3.353717202258192
1380782.5526700565,20635.504743668986,6.950321570787803,63.8523511619828,132327.25791611482,-0.9253249124086887,-5.270880746168933,5.44261755809914,0.2786912209504301,244.9177901144613,18653.148589141747,-0.1728201253328453,-2.128296083665042,6.152449848768537
1856972.0180590693,24759.626907454254,8.339382589240234,75.0,155281.42138359166,-0.686419469526485,-5.971110090295346,5.059258408579455,0.313580530473515,270.0,27749.070139679985,0.3432097347632425,-1.0824674490095276e-15,5.971110090295346
845728.3128227281,12543.539324836433,4.224836417930762,67.58268960988615,68898.99197386051,0.8660254037844384,-5.715765453840611,11.0,-0.5000000000000004,270.0,10632.442064889754,0.2401182739929732,-1.0269562977782698e-15,5.715765453840612
863754.3716747225,13182.336537753175,4.439992097592852,65.58644831952132,37346.40213835401,0.8660254037844384,-2.9210276473298507,11.0,-0.5000000000000004,270.0,10452.780348756918,-0.1455259295806278,-5.551115123125784e-16,2.9210276473298507
319913.40117957524,4374.43583139058,1.4733701015124891,70.91535691264093,17871.9833984328,0.0915356912640932,-3.296536906979144,2.8169286174718136,0.9754730854471616,315.0,11105.952682101022,-0.0915356912640933,3.296536906979142,4.662007202713358
1952375.0604405024,26031.667472540037,8.767823331943426,75.0,152791.71640526567,-0.4567710851687604,-5.04844269694296,4.370313255506281,0.5432289148312397,245.55469883259423,31774.062651101256,0.6988355828984869,-1.8053679922447623,5.796250604405025
1275820.097863644,17010.93463818192,5.729516550414926,75.0,60080.49649821223,0.1811039627840754,-3.1543031098389784,2.6377920744318493,0.9514733394259308,286.2993566505668,14476.14797036964,-0.1811039627840754,0.9220308493275052,3.536220792556815
455285.1505391286,8762.64639291106,2.951379721425079,51.62753810775352,69262.15269322201,-0.2209024825302933,5.61248060434783,3.510152431014085,0.4999999999999999,135.0,8510.266494086676,0.7662979120725621,-5.61248060434783,7.937246189224648
608600.6770501144,12045.09503172368,4.056953530388576,50.57016401293175,31317.24708248157,-0.9042191504890263,-1.3346698912763808,5.285082006465874,0.3574589967670628,205.85654854517827,8044.123926732688,0.4317387085308523,0.5241168919123458,2.6
1322624.2742664209,17634.990323552276,5.939707081021313,75.0,61972.75034669616,0.0835952619449568,-3.340430757878984,2.8328094761100866,0.9776007170707808,277.5235735750461,16494.578077739396,-0.0835952619449567,0.4255975914936811,3.516719052388991
832598.1258918182,13162.111928094491,4.433180171133206,63.05104932588584,26722.86907162549,0.6235726392097835,-1.9649585294104397,10.350349775295282,-0.4350349775295284,275.8468520223425,10101.160896635827,-0.2901556974112506,0.1378116237864209,2.0220419730354338
75994.48310666694,1793.4756541799015,0.6040672462714389,45.84240824783064,6968.481649566129,0.5224403668823031,3.9175310005835535,1.7934756541799022,0.6983689135449755,135.0,7656.296473347293,0.1392210534303125,-3.917531000583554,5.540225472042303
389027.6926630458,5286.582725860803,1.7805937102932987,71.26699411174279,20972.86087499264,0.1266994111742792,-3.231889194498528,2.7466011776514416,0.9660509950943532,315.0,10827.80765761145,-0.1266994111742793,3.2318891944985264,4.570581530946874
830116.2738500808,11990.288774310726,4.038494029744267,69.31159758027898,96226.11135388956,0.8660254037844384,-8.13623661239057,11.0,-0.5000000000000004,270.0,10788.043782225108,0.5741176459688634,-1.4988010832439613e-15,8.136236612390572
344417.1633886508,9860.126655604276,3.3210261554746645,32.54226327135588,26079.24883799947,-0.9313988836450318,1.8746847299991471,5.487954296614628,0.2560228516926859,91.08411330468346,3957.151718305555,0.1297309865892155,-0.0804986113635053,2.6512045703385376
830725.1062498314,12011.864230337327,4.045760939823957,69.24417428019585,95160.41867277566,0.8660254037844384,-8.041843992274194,11.0,-0.5000000000000004,270.0,10781.975685217629,0.5610924646000773,-1.4710455076283324e-15,8.041843992274194
58340.138757748646,1067.9642477569323,0.3597050346099464,53.5826414147634,7565.028814355639,0.7483078735712341,5.195497637007557,1.2718569910277262,0.5679642477569316,135.0,8925.763800192488,0.6803436258143024,-5.195497637007557,7.347543221533456
788207.7561216824,14970.0,5.042101717750084,52.65248871888326,47201.15512243364,0.0530497743776651,-3.041176756319093,2.893900451244669,0.9857853557968514,274.77447969398986,8880.638007650254,-0.5000000000000004,0.270085357460616,3.1530497743776653
99991.93773114576,6346.48107907653,2.1375820407802397,25.141202624074296,18731.400911009165,-0.3444813766948066,3.037661433746878,3.795545662262238,0.4999999999999999,135.0,2716.9229288851348,0.6102152213275959,-3.037661433746877,4.295901997502535
1075753.9299930783,14673.611698813264,4.942274064942157,73.14757311758291,49109.96000304027,0.5678035297617866,-2.463043157903784,3.6671841941753858,0.6129791857809426,306.66407902912306,8342.737787810314,-0.455322991562089,2.074033512596193,3.322135967637436
73222.82421227195,1705.4864829292692,0.574431284246975,46.41433786095976,7082.86757219195,0.5605407956627969,4.110405993536707,1.7054864829292686,0.6763716207323172,135.0,7757.39603111427,0.2198169886831854,-4.110405993536705,5.812991902919267
95115.96363844804,5814.366930586698,1.9583586832558768,27.714826610234265,17663.346956752775,-0.2240044171378604,3.2983393514777366,3.5173160421368355,0.4999999999999999,135.0,3299.257523807604,0.6356749985903937,-3.298339351477736,4.664556244168693
1956337.1991965675,26084.495989287563,8.785616702353508,75.0,173715.31857094984,-0.8244266655507878,-6.467935995982835,5.473279996652363,0.1755733344492123,270.0,29663.919984517182,0.4122133327753938,-1.1934897514720433e-15,6.467935995982836
591698.0815476963,11526.759568305011,3.882371023342881,51.38006317452341,29969.57487759304,-0.9584721070638088,0.4626897648031853,5.690031587261708,0.1549842063691459,114.74289286611564,7964.753808896705,0.0405874500952247,1.268607637922744,2.6
71523.62984631886,3239.7399190347905,1.0911889252390674,40.16727097983173,12495.582543369834,0.3589216997964045,4.559625882215039,2.1711058400181917,0.4999999999999999,135.0,6116.875476841925,0.7588617817926955,-4.559625882215038,6.448284761975897
92304.06743579602,1382.4450688499635,0.465626496749735,65.53291261629857,5552.351559360242,0.2036111134321263,3.060731033986802,2.52978027539985,0.8824450688499624,135.0,10581.190842426202,-0.1788339554178367,-3.060731033986801,4.3285273390403605
800760.0209170771,12980.536565558094,4.372023093822194,61.34878030210713,25540.13255390404,0.411807489713356,-1.847009463093193,9.782926767369045,-0.3782926767369047,280.9536590936786,9840.14631298976,-0.3175260219877405,0.2581802207981942,1.9539512120842857
601418.421980812,12411.12117545609,4.180236165529165,47.01226285655099,27738.659113895905,0.1001751836650142,-1.9493781108741528,2.799649632669972,0.97315814043532,279.0157665298513,7335.23649794777,-0.4999999999999998,0.5100087720682034,2.1606306611940505
